squareMeters,numberOfRooms,hasYard,hasPool,floors,made,hasStormProtector,basement,garage,price
48130,20,1,0,9,1995,1,5002,187,4815765.5
86247,92,0,0,70,2021,1,9631,560,8630082.1
56361,40,1,0,22,1995,0,110,229,5639699.5
50336,11,1,1,97,1996,0,5190,451,5041774.6
69440,73,1,0,80,2005,1,588,974,6951545.5
58882,25,1,0,60,2008,0,1708,313,5894427.8
33131,42,1,1,95,2000,1,6469,758,3320746.0
12463,2,0,0,51,1990,1,9892,951,1247764.0
3166,87,1,1,73,2009,1,2737,820,327022.9
19084,54,1,1,96,2002,1,5774,954,1917423.2
22348,78,0,0,34,2013,1,5562,327,2238999.3
65050,3,0,1,54,2003,1,5764,330,6508789.3
29721,94,0,1,76,2001,0,5160,136,2981160.1
50793,51,0,1,21,2015,0,4263,860,5082950.5
68186,84,1,1,99,1993,0,9946,229,6835138.3
11253,32,0,1,2,2017,0,8762,787,1129352.7
41987,94,0,1,26,2015,0,6361,283,4203907.5
12425,17,0,0,85,2013,0,6387,652,1248831.3
55434,55,1,0,97,2015,0,9485,774,5547739.5
52353,13,1,0,81,2021,0,4645,705,5246946.1
93918,70,1,1,80,2019,0,383,525,9404641.9
64312,22,1,1,89,2012,0,9550,268,6438512.2
36558,40,0,1,24,2004,1,3190,337,3659640.4
68575,56,1,0,26,2014,0,6193,811,6864163.4
67665,100,1,1,61,2004,1,2212,825,6773957.4
24415,18,1,1,79,2002,1,7712,153,2452866.2
65222,63,1,1,98,2021,1,476,637,6532384.1
46276,33,0,1,67,2004,0,9148,736,4632070.4
71398,36,0,1,83,1992,1,6475,138,7143594.2
64894,8,1,0,28,2002,1,8207,218,6495345.2
50556,43,1,0,34,2021,0,4398,666,5061327.1
9776,15,0,1,74,2002,0,2334,503,984138.2
96347,68,0,1,55,2018,1,9802,682,9637701.8
78357,13,1,0,98,2016,0,2629,842,7839653.6
2744,62,1,1,4,1998,0,1359,475,278798.8
90703,80,1,1,88,2014,1,7611,183,9082664.4
57415,21,1,1,43,2020,1,7766,260,5752367.0
85486,33,0,1,46,1993,0,4228,388,8553308.3
90981,76,1,1,89,2013,1,3249,429,9107657.3
12989,47,0,0,95,2017,0,4646,642,1306641.7
89561,54,1,1,92,1993,0,1171,982,8968239.3
28828,63,1,1,11,1998,0,852,507,2893152.8
50956,33,0,0,25,2008,1,3939,370,5096675.8
13082,24,1,0,48,2005,1,6406,892,1316514.5
30645,87,0,1,28,2011,1,7360,674,3068569.1
87669,30,1,1,23,2000,0,5640,520,8777427.0
3577,50,1,1,94,1993,1,1661,536,366957.3
92943,43,1,0,9,1994,1,990,967,9300361.4
34721,80,0,0,55,2012,0,8493,434,3474091.2
34764,16,0,1,80,2020,1,7869,972,3484320.0
51329,27,0,0,63,1990,1,7702,745,5137918.0
77198,68,0,1,76,2020,0,5289,844,7728649.0
59560,21,0,0,69,1999,1,3889,843,5960180.9
28561,85,0,1,11,1999,1,9667,381,2862521.9
24323,65,1,1,46,1995,1,5226,682,2439231.5
74383,58,0,0,14,1992,1,6646,984,7439935.2
93734,17,1,1,62,1999,1,2504,325,9385146.9
30342,26,0,0,91,2020,1,7782,494,3039602.0
69629,20,1,1,95,2016,0,8397,934,6972311.6
70494,69,1,1,98,2005,0,5652,160,7059376.5
2609,84,0,1,88,2012,0,7248,545,270146.2
95610,12,1,0,28,2003,0,3708,659,9567484.3
26046,6,0,0,52,2002,0,7397,770,2609010.2
65309,69,0,0,27,1991,1,1967,143,6532309.1
17872,82,1,0,89,1992,1,5328,997,1791761.2
46735,54,1,1,28,2014,1,930,218,4682390.4
50560,23,0,0,49,2002,0,6472,800,5058512.2
19714,35,1,1,47,2016,1,839,931,1983648.6
41132,53,1,1,53,2004,0,3108,133,4122535.4
47615,4,0,0,77,2006,0,4618,371,4768372.6
16187,31,1,1,22,2014,1,8179,587,1626142.4
31616,59,0,1,35,2008,1,4466,790,3166791.8
6551,52,1,1,3,2018,0,5284,267,662414.8
34162,76,1,1,78,2018,0,9530,142,3426173.8
23123,64,1,1,24,2004,1,2847,497,2319772.4
65118,46,1,1,34,2001,1,6403,414,6521916.1
52287,45,1,1,33,2003,1,4820,422,5233872.3
86437,45,1,0,71,2011,0,5509,178,8651644.1
53662,94,1,1,61,2013,1,1995,766,5371947.3
27327,96,0,0,68,1994,1,8888,351,2739443.4
13160,55,1,0,76,1996,1,9049,567,1323840.6
99278,79,1,0,84,2016,0,3816,509,9937148.6
8493,12,0,1,71,1990,0,2561,758,856106.0
16101,66,1,1,36,2013,0,1772,115,1621185.3
1054,53,1,0,9,2008,1,9222,516,108029.8
40511,89,1,1,18,1996,0,8694,691,4060278.6
62060,100,0,0,29,2010,0,1718,629,6207859.0
35968,13,0,1,72,2010,1,4207,143,3602388.0
89136,37,0,0,84,2017,0,3786,678,8920113.7
16416,75,0,0,98,2012,1,9495,554,1650531.2
92582,13,1,0,65,2002,1,729,558,9268566.2
91239,99,1,1,28,2000,1,2326,113,9133551.0
94257,85,1,0,78,2011,0,7725,887,9435819.1
6048,100,1,0,43,1991,0,6009,244,609426.1
66222,7,0,1,99,2001,0,6361,140,6627187.1
7917,39,0,1,51,2019,1,10000,676,800462.9
60498,78,0,1,79,1991,0,7002,652,6058305.1
17635,17,1,1,20,2004,0,6956,451,1770551.4
56414,55,1,0,24,2004,0,576,770,5646944.4
55984,92,0,1,51,1999,1,4997,213,5604992.9
97184,95,0,1,60,2012,1,5927,256,9725732.2
17673,92,0,0,51,2013,0,6748,268,1768662.3
87561,32,0,0,34,1997,1,1493,184,8759873.7
69323,36,0,1,51,2005,1,2795,290,6937072.5
76373,33,0,1,32,1995,1,4171,182,7641233.5
7362,14,0,0,16,2000,0,6445,631,738168.0
15822,15,0,1,16,1995,0,1695,829,1584936.5
74688,85,0,0,73,2019,1,2289,325,7475875.9
15713,12,0,0,68,2006,0,6405,924,1576682.6
79092,12,1,1,78,1999,0,4549,902,7920131.9
51018,88,0,1,73,1999,1,8565,664,5108683.9
19039,60,0,1,63,2012,1,215,806,1910454.2
68660,9,1,1,50,2018,0,8539,764,6875785.8
81404,69,1,0,8,2003,0,3559,170,8145005.3
84825,30,0,0,68,2015,0,1942,400,8484171.5
77086,55,0,1,92,1996,1,1357,908,7714958.6
18834,29,0,1,34,2021,1,3958,927,1887913.1
30018,49,1,1,29,2003,1,6324,753,3008092.3
11351,80,0,0,99,1992,0,3688,693,1139512.2
80309,44,0,1,50,2011,0,6134,847,8039284.1
12983,7,1,1,19,2017,0,7650,114,1305339.7
31706,12,0,1,86,2016,1,1064,246,3178060.6
84568,45,1,1,86,2021,0,6935,236,8467953.1
77604,38,0,1,47,2019,0,5010,335,7767659.9
23118,75,1,1,81,2012,0,8213,479,2326378.2
52851,68,0,0,43,2021,1,3583,145,5287766.1
69364,24,1,1,2,1992,1,9897,154,6943393.2
53645,57,0,0,14,2015,0,9030,885,5366189.5
37819,91,0,0,93,2020,0,1779,822,3791037.0
61578,47,1,1,35,1999,1,4185,812,6170525.9
14443,11,1,1,13,2000,1,5924,597,1452025.0
42469,26,0,1,77,2016,0,6642,992,4258191.6
12148,71,1,0,63,1997,0,1751,650,1218447.7
43552,51,0,0,70,2021,0,8136,591,4357922.1
88589,2,0,0,81,2001,1,3643,201,8866678.1
35133,26,1,0,60,2005,1,5587,727,3521964.5
38502,77,1,1,11,2010,1,8276,407,3861362.0
77747,50,1,1,72,2014,1,4829,455,7786197.4
28459,52,0,0,4,2012,1,3570,318,2846923.2
34668,69,1,1,12,2002,1,3476,503,3475230.2
64335,4,0,0,83,2020,0,7301,802,6435779.0
22875,86,1,0,95,1994,0,6394,542,2295511.4
42242,62,1,1,64,2019,1,8973,683,4238504.9
99872,60,0,0,27,1992,1,1440,683,9989326.2
51963,42,1,0,7,2020,0,7115,312,5200015.0
49411,29,0,1,8,2002,1,3249,969,4944414.2
37852,1,0,1,77,2009,0,846,419,3790538.9
11694,95,1,1,64,2021,0,2573,294,1185882.1
71593,92,0,0,34,2005,1,1418,547,7160694.5
14639,94,1,0,99,2021,0,4267,423,1467522.1
17723,48,1,1,82,2007,1,2154,631,1781409.7
88759,85,0,1,94,2012,1,2261,156,8882062.2
59260,39,1,1,35,2018,1,1832,452,5932371.8
25333,24,0,1,16,2013,0,6852,622,2538258.3
81572,26,0,0,86,1995,0,7330,643,8163755.5
89167,93,1,0,49,2013,1,1458,924,8923665.3
59108,38,0,0,84,1992,0,3231,651,5913599.2
76932,16,0,0,80,2010,0,2074,236,7698911.0
98250,45,1,0,13,2002,0,6344,869,9830956.2
55429,85,0,1,16,2011,1,4549,130,5547619.1
39750,46,0,1,41,2012,1,7936,888,3982103.2
92846,12,0,1,45,2005,1,3227,135,9289625.5
42623,92,1,0,18,2019,0,2114,218,4268615.9
26428,55,1,1,94,2002,0,577,698,2655761.2
98547,4,0,1,51,2018,0,8356,489,9860566.8
68391,99,0,0,10,2009,0,2529,253,6840640.9
49939,91,1,1,67,2010,0,8910,501,5006544.0
63822,79,0,1,30,2011,0,1607,679,6388329.1
1853,49,0,0,29,2020,1,7001,596,188275.0
87908,29,1,0,99,2006,0,41,464,8797517.6
50223,34,0,0,80,2016,0,5747,839,5030381.6
14598,12,0,1,2,1990,1,6653,150,1465055.0
27728,59,1,1,52,2021,1,8468,890,2784047.1
33947,56,1,1,83,2003,1,8462,638,3403675.3
25802,89,0,0,63,2013,0,4676,157,2581922.3
71623,11,1,0,30,2018,0,9136,531,7167463.8
53629,57,1,1,9,1992,1,2160,317,5366623.2
79555,80,0,0,6,1990,0,8575,413,7956251.0
35060,21,0,1,82,2013,1,5150,323,3513606.3
19298,73,0,0,4,2016,0,6432,106,1930595.6
35788,33,1,1,37,2018,0,6969,600,3586313.8
742,92,0,1,62,1992,0,2364,964,79288.2
4306,82,0,1,65,1999,1,8230,840,440424.9
85397,2,1,1,17,1996,0,5573,418,8544806.6
19598,44,1,1,2,2015,0,4821,772,1965660.5
79338,35,1,1,80,2014,1,1908,447,7943850.4
919,7,1,1,23,1992,1,5465,110,100175.2
57764,85,1,1,91,1995,1,4558,442,5785302.5
91266,17,0,0,21,1992,1,7969,880,9128050.2
7201,97,0,1,59,2004,1,7783,299,728462.4
64297,88,0,0,96,2004,0,8524,663,6433264.4
21054,56,0,1,46,2012,0,1348,142,2111055.2
84213,27,1,0,59,1997,0,7598,424,8429482.7
82928,1,1,0,70,2007,1,489,427,8297655.7
17847,85,1,1,15,2010,0,5249,782,1790044.0
85420,77,1,0,18,2013,1,8078,911,8547192.3
58571,24,1,1,96,1996,1,2821,845,5871811.6
39066,20,0,1,27,2001,1,9286,337,3914366.1
76971,9,0,1,82,1992,1,9440,477,7704323.2
72509,45,1,1,98,2015,0,6997,819,7262915.5
78498,32,1,1,99,1993,0,4422,624,7865584.3
67360,62,1,0,77,1994,1,297,413,6748344.4
85926,3,1,1,35,2012,0,6592,543,8601212.2
67302,75,1,0,37,2013,0,6416,349,6736275.3
2783,95,0,1,42,2014,1,2993,905,285274.4
54096,76,1,1,81,2009,0,3228,753,5421215.9
98102,41,0,0,36,1990,1,2931,940,9812451.0
2065,43,1,0,81,2002,1,7468,851,216333.2
2908,99,1,1,79,2018,0,98,690,301147.8
89144,92,1,1,52,2002,0,243,119,8920858.2
94196,62,1,1,25,1996,1,8589,968,9427245.6
17818,61,0,1,32,1998,1,2631,329,1785818.8
26050,20,0,1,48,1991,0,9143,195,2612716.1
92688,17,0,0,41,1994,0,8919,814,9271540.4
63304,18,1,0,81,1997,1,9788,503,6342245.7
84827,9,0,1,62,2018,0,9239,911,8487673.8
75762,87,0,0,10,2014,1,9116,119,7577001.4
30513,57,0,1,86,1996,0,1223,699,3062130.6
91604,28,1,1,57,2018,1,7951,489,9169471.8
68365,96,0,1,79,1990,1,8246,636,6846772.0
96037,58,1,0,4,1993,0,2963,341,9606569.3
63137,34,0,1,46,1994,0,1446,617,6319616.4
98951,98,1,0,46,2012,1,9413,230,9905156.2
69623,69,0,0,54,2007,0,2459,471,6966322.7
75689,19,0,0,32,2006,0,6914,581,7571270.6
16147,47,0,1,63,1990,0,1730,722,1620485.0
73739,27,1,1,10,2009,0,1187,595,7382091.9
93361,15,1,0,7,1996,0,3520,920,9340382.6
59300,61,0,1,81,2016,0,5786,298,5934782.6
5988,72,1,1,10,2009,0,7391,487,606466.9
15009,100,1,0,9,1999,0,2164,950,1506018.9
1863,61,1,1,81,2000,1,7113,298,197006.0
28700,7,1,0,18,2005,1,5230,843,2873058.5
1012,23,0,0,81,1991,1,5343,683,106809.1
28238,51,0,1,51,2010,0,2933,392,2828215.0
10069,71,0,0,40,1990,1,6982,621,1010749.0
12279,2,1,0,75,2010,0,672,946,1237678.0
61924,89,0,1,21,2003,1,4010,525,6198532.3
54550,94,0,1,59,1997,1,4482,486,5460811.7
84491,83,1,1,16,1996,1,6653,323,8457523.6
4007,2,1,0,11,2020,1,339,245,404732.0
55238,86,0,1,63,2018,1,5472,947,5527940.8
47794,35,0,1,78,2014,0,7795,957,4784670.4
37944,37,0,1,54,1995,0,7627,153,3799916.5
14434,8,1,0,54,1993,0,5877,749,1453434.3
12193,32,0,0,6,2006,1,1586,781,1220166.6
41757,46,0,0,31,2016,1,4331,194,4177546.6
84609,59,1,1,29,2006,0,1459,205,8469601.6
7517,20,1,0,59,2004,1,1063,456,756764.4
89974,11,1,1,43,1990,0,8372,431,9008989.0
56191,6,1,1,51,2005,1,5181,358,5625288.5
36799,77,0,1,56,1992,1,9053,623,3685628.2
60555,100,1,1,17,2016,0,2639,506,6065217.6
80582,24,1,0,74,2011,0,2241,146,8067342.1
28964,75,0,1,54,2004,1,9920,560,2905336.4
45467,82,0,1,29,2006,0,368,182,4551038.6
80039,86,1,1,45,1996,0,6447,581,8009219.6
94744,36,0,1,12,2010,1,252,212,9477533.0
23494,3,1,1,61,2014,1,509,542,2361737.4
8908,7,1,0,58,1997,0,5619,999,896834.7
8416,63,1,1,99,2013,0,7932,124,850814.3
50070,66,0,1,47,1995,1,2411,766,5010998.5
18286,89,0,0,78,2016,1,7738,738,1833185.6
67798,54,0,0,87,2013,0,5019,839,6783470.3
71025,99,0,0,23,2010,1,5948,464,7104405.0
23088,29,0,0,55,2000,1,778,774,2313705.0
96923,94,1,0,2,2008,1,9683,392,9694422.8
22587,48,1,1,29,1998,0,5533,652,2266626.8
81793,10,0,0,73,2018,0,7377,472,8184784.8
92698,19,1,0,28,2006,0,6673,275,9274536.6
61241,19,0,0,45,2019,1,6684,766,6125986.9
21068,18,1,1,85,1990,1,9868,935,2118534.0
84154,70,0,0,83,2008,1,7318,890,8419569.8
63437,51,1,1,78,2000,0,4062,156,6351922.0
34441,35,0,1,1,2002,0,1045,836,3447690.2
70634,46,0,0,7,2002,1,6044,370,7064676.2
16174,26,1,0,100,2010,1,6699,550,1632405.0
53330,81,0,0,8,2002,1,4562,820,5334440.2
49092,10,1,1,81,2002,0,4429,198,4923130.2
39899,65,0,0,41,2006,0,1746,418,3993466.6
44994,4,0,1,71,1997,1,970,701,4507755.7
31088,59,0,1,40,2003,0,2370,943,3116014.3
9447,28,0,1,9,1995,0,6319,854,949332.5
83936,20,0,1,25,1995,1,1460,601,8399014.5
82910,41,0,0,73,1995,1,9869,273,8295330.5
43215,68,1,0,4,1998,1,1384,535,4323726.8
21597,45,0,0,74,2015,0,5714,649,2161065.5
958,48,1,0,15,2016,1,575,740,99445.6
11904,59,0,1,55,1993,0,9794,813,1198851.3
63693,10,1,0,94,2005,1,4171,574,6379693.5
15555,13,0,0,66,2014,0,4754,398,1558805.4
88308,31,1,0,35,2014,1,524,637,8838121.4
72161,65,0,0,94,1998,0,9148,765,7225761.8
48684,47,0,0,87,1995,1,3821,127,4870243.5
37494,32,0,0,66,2006,0,507,447,3752888.6
87587,80,0,0,59,2011,0,4857,713,8761570.1
19507,46,1,0,55,2010,1,690,760,1955298.0
63600,7,1,1,20,2018,1,305,101,6369418.8
73482,65,0,0,33,2013,0,6813,900,7351375.3
43020,3,0,1,75,2012,1,2367,946,4306904.2
58949,9,0,0,36,1996,0,9186,380,5897197.6
84431,72,0,0,35,1996,0,3882,727,8445624.6
26299,53,0,0,82,2020,1,1857,224,2638300.0
73073,66,0,1,54,2003,0,5066,305,7317758.3
73031,1,0,1,59,1993,1,8249,966,7309235.3
13283,67,1,0,95,1998,0,749,411,1334061.8
5086,54,0,0,99,2003,0,5717,145,516329.3
15880,4,0,0,26,2016,0,9337,811,1591475.6
99093,39,1,0,34,2012,1,7447,207,9914508.2
56701,60,1,1,34,2008,0,9778,396,5673882.8
9920,82,0,1,16,1997,1,6475,398,996888.7
7228,22,1,1,86,1992,1,7826,695,737118.2
18684,79,1,0,42,1990,0,501,897,1877347.0
36297,52,1,1,60,2017,0,1214,387,3637736.7
29753,69,1,1,68,2017,1,1025,524,2986236.7
16915,1,1,0,82,2006,1,5580,600,1701274.6
11593,40,1,0,57,1997,0,490,195,1166355.7
76658,24,1,1,7,2020,1,9433,286,7674076.0
28436,50,0,1,90,1999,1,3497,366,2848381.9
22461,85,0,1,70,2019,0,5513,943,2255310.9
59071,87,0,0,24,2012,1,7221,742,5909009.2
78010,16,1,1,100,1994,1,9159,286,7809768.4
14079,32,1,1,81,1991,1,3291,276,1419421.1
68726,93,1,1,44,2004,1,381,378,6881563.4
37856,97,1,0,85,1998,0,5501,647,3792661.8
2789,83,1,0,55,2014,0,4719,310,283446.4
11512,93,0,0,59,2012,1,8834,279,1152954.2
82377,82,1,0,1,1997,0,1171,336,8241773.7
99648,97,0,1,39,1996,1,6343,453,9971099.6
68269,16,0,1,41,2017,0,2860,867,6835405.7
48831,69,0,1,29,2015,0,634,634,4889109.5
96228,54,1,0,76,2017,0,759,724,9627177.7
36936,97,1,0,65,2002,0,1375,688,3697084.2
93217,54,0,0,95,1997,1,4686,696,9328799.7
70715,49,1,0,45,2001,1,1556,741,7076608.1
33512,28,1,0,46,2007,0,1795,587,3355634.7
61587,25,1,0,93,2011,1,19,281,6167753.1
32910,67,1,1,15,2010,1,6957,697,3301042.0
64963,33,1,0,55,2014,1,3190,317,6500685.4
35519,100,1,1,28,2003,1,2339,910,3558953.3
56501,81,0,0,27,2000,1,4877,798,5651274.0
35005,23,1,1,2,2011,0,248,807,3507342.1
44969,89,0,0,61,1995,0,438,422,4502396.5
16460,93,1,0,98,2009,0,1016,792,1660482.9
9155,41,1,1,67,1994,1,4976,471,922517.4
52646,91,1,0,30,2001,0,6433,911,5272375.1
74623,98,1,0,99,2019,0,9494,549,7477062.9
24547,69,1,1,50,2006,1,640,727,2463506.6
64492,84,1,1,31,2014,0,5273,324,6459748.4
45989,84,1,1,74,2008,1,5937,354,4611619.8
79549,44,1,1,4,2014,0,4168,513,7961296.4
82284,19,0,1,90,2015,0,3292,850,8236956.5
48240,65,1,0,94,2004,1,993,909,4831157.4
663,59,0,0,9,1990,1,2348,260,67550.0
46505,63,1,0,11,2013,0,8982,741,4654841.3
47651,32,0,0,54,2014,0,8258,996,4768941.4
85811,70,1,1,91,1999,0,8142,552,8594337.9
60936,91,1,0,33,2016,0,7581,577,6098399.6
42407,33,0,0,86,2021,1,9083,639,4247458.1
84181,78,0,1,3,2000,1,3900,345,8420281.0
86680,94,0,1,4,2001,1,90,171,8672197.1
4690,15,1,1,7,2014,0,8543,987,474716.4
49779,77,1,1,31,2006,1,1112,883,4986710.6
32204,3,0,1,3,2001,0,3308,654,3226023.1
6547,93,0,0,20,2021,0,719,884,657002.1
5801,42,1,0,74,2006,0,8627,857,587160.6
49033,67,0,1,92,2020,0,4774,731,4913241.0
22468,61,0,0,21,2013,0,7138,337,2248298.3
73885,47,0,1,31,2019,0,6657,562,7393278.9
10252,49,0,1,22,2017,0,8455,994,1030176.7
57639,65,1,1,40,2002,0,8125,973,5769167.2
3802,10,0,0,98,1991,1,3153,619,388147.1
68862,78,1,0,12,2017,1,3064,962,6891082.7
30312,65,1,0,78,1996,0,2308,930,3038342.6
1256,2,1,0,9,2008,1,4159,390,130440.8
74893,94,1,0,87,2020,1,4898,355,7494261.0
99125,99,1,0,16,1998,1,9298,556,9916436.8
99104,77,1,1,64,2001,1,8965,327,9922700.1
31644,35,0,1,42,2013,1,3968,842,3169499.3
84789,50,0,1,27,1992,0,9782,857,8484814.2
71807,99,1,0,87,1996,1,6710,415,7193582.6
57412,53,1,0,6,2013,1,4079,538,5747107.3
14921,74,0,0,64,1995,1,3884,431,1496575.5
65830,45,1,0,4,2017,1,2759,205,6587835.7
84872,55,1,1,78,2005,1,7968,836,8500395.5
30877,44,1,0,5,2001,1,4957,829,3089945.1
9642,33,1,0,59,2021,0,9423,949,971897.1
53798,78,0,1,52,1993,1,1249,461,5386875.3
82733,48,1,1,87,2018,0,2073,869,8287927.8
99670,35,1,0,55,2009,1,9428,140,9974144.9
95968,59,1,1,59,2019,0,7779,749,9609048.9
31357,85,1,0,76,2017,1,3115,248,3141062.7
5012,77,1,1,64,2018,0,8597,735,511059.8
32088,25,0,0,87,2018,0,51,527,3216535.8
99355,81,1,1,68,1994,0,6968,950,9940016.4
98940,15,1,1,65,2015,1,5891,877,9899873.5
78916,18,1,0,8,2009,0,7306,242,7897498.9
31844,5,0,0,57,2008,0,7904,624,3190358.8
46367,77,1,1,10,2014,1,3806,469,4641159.4
73889,32,1,1,93,1996,1,3758,469,7403420.6
27769,42,1,1,54,2012,1,162,869,2791895.2
19911,8,1,1,22,2016,1,5802,623,1997090.6
44513,65,0,1,49,2013,1,425,813,4457776.3
54631,69,1,1,43,2006,1,3289,686,5471295.6
49806,15,1,0,6,2021,0,1547,504,4983577.1
3289,89,0,0,72,1992,1,5883,261,330701.2
17109,89,0,1,35,2020,0,2929,831,1719159.0
65046,86,0,0,48,2001,1,9300,877,6506466.1
47264,21,1,1,50,1993,1,9201,707,4737385.3
13898,96,0,0,41,2007,1,1816,534,1393356.7
9750,84,0,1,85,1999,1,8075,831,982119.9
60238,99,0,0,98,2010,0,7210,782,6028617.0
39591,48,1,1,55,2021,0,1971,266,3967203.1
58046,61,1,1,29,2001,1,9252,779,5811902.1
54694,75,1,0,73,1996,0,7413,347,5478956.6
26864,34,0,0,86,2001,0,6504,191,2692368.1
71657,2,0,1,42,2012,0,6036,577,7170264.2
43524,58,0,0,28,2003,1,9143,815,4354494.3
65357,83,0,0,6,1990,0,959,821,6536555.0
1664,52,1,1,25,1992,1,8348,950,174007.2
18349,49,1,1,47,1997,1,5649,313,1844863.7
47870,23,1,1,59,2018,0,3903,933,4795565.8
61761,77,0,0,10,2014,0,2530,942,6177711.4
99266,80,1,1,39,2016,1,3627,871,9932775.6
85512,64,1,1,73,1994,0,4707,302,8560263.4
97392,48,0,1,83,2016,1,2771,167,9746606.6
91440,98,0,0,95,1994,1,6253,743,9150599.4
51813,48,0,0,97,2009,1,5255,278,5187344.9
22601,79,1,1,6,2012,1,4345,139,2268497.2
34901,13,0,0,32,2010,0,9079,296,3493455.0
74300,50,1,0,14,1991,1,8604,109,7436179.1
6178,4,0,1,41,2019,1,9278,763,625784.9
42873,48,1,1,95,1999,0,445,689,4295566.9
38172,58,0,1,69,1997,1,8394,432,3822350.7
25624,79,1,0,91,1992,0,846,277,2566661.2
78765,84,1,0,51,2011,0,3294,463,7886131.1
28911,58,1,1,55,1991,1,1565,953,2902639.1
58492,82,1,1,87,2005,1,8483,829,5860459.5
38075,72,0,1,28,1995,1,9309,420,3812421.5
41371,14,0,0,64,2013,0,605,458,4139663.3
35522,94,0,1,5,1994,0,3373,839,3554423.4
52856,3,1,0,1,2013,1,7308,540,5289891.3
28988,14,1,0,38,2014,0,9968,977,2907130.4
56555,90,1,1,78,1990,0,9438,901,5668603.0
52254,56,0,0,91,2005,1,7979,677,5230022.5
32879,88,0,1,74,2021,1,8045,229,3299134.1
25012,61,1,0,2,2014,1,4770,735,2503623.4
4865,61,1,0,8,1999,0,9281,932,491173.9
49395,20,0,0,10,2015,0,6387,415,4941101.5
10606,76,0,1,16,1996,1,6543,957,1064850.6
63724,30,1,1,16,2012,1,189,648,6378709.2
33956,92,0,1,46,2001,0,8896,480,3404280.1
82900,16,0,0,71,2001,0,8720,235,8292317.1
93319,53,1,0,61,2018,0,4258,362,9338497.8
95160,71,1,0,27,2001,0,756,233,9522790.1
59498,94,0,0,24,1998,1,4482,927,5952425.8
148,91,0,0,11,1992,1,6618,939,16799.2
67709,82,1,0,2,1992,0,2723,535,6776316.2
93224,34,0,1,85,2019,0,1871,765,9329864.9
76183,69,0,0,41,1996,1,2290,648,7620092.6
37132,24,0,0,38,2009,0,6546,797,3714296.9
66993,81,1,1,72,2016,1,548,954,6710225.6
82244,92,0,1,24,2000,1,4073,355,8228737.0
29370,13,0,0,45,2002,1,3746,797,2938725.2
66129,76,0,0,48,2020,0,6552,670,6615134.0
29846,50,0,0,14,1998,0,3839,580,2985095.8
64108,67,0,1,98,1992,1,7326,898,6423668.2
2850,42,1,0,37,2012,0,3800,984,290875.2
35652,48,0,0,33,1996,0,9009,716,3569151.6
10932,28,0,0,49,2007,0,5345,377,1094185.7
58914,54,1,1,73,2017,1,5801,869,5899786.7
12018,4,1,0,88,2006,1,6066,563,1213311.6
91395,16,0,0,25,2008,0,6930,165,9141900.8
73956,23,1,0,90,2006,1,5045,493,7400410.6
49421,26,0,0,10,2020,1,8763,746,4943342.0
55529,15,1,1,84,2008,0,6197,931,5558926.8
43547,84,0,1,12,2016,0,5388,267,4358059.6
28554,21,0,0,45,2012,0,4742,155,2856686.2
85341,52,1,0,36,2004,1,8479,884,8538869.4
60826,54,1,0,30,2016,0,8428,296,6087968.6
1863,16,1,1,22,2010,0,2578,490,190783.0
59476,59,1,0,41,2018,0,6291,800,5950982.8
85493,67,1,1,11,2013,1,1747,758,8557738.3
5808,56,0,0,16,2014,1,3004,797,582907.4
50673,69,1,1,5,2015,1,6732,974,5076210.5
62802,20,0,1,53,2020,1,991,866,6283765.0
67977,32,1,0,22,2009,1,3897,937,6803875.9
61217,43,1,1,65,2015,0,3710,905,6134485.5
40207,90,1,1,48,2018,1,2099,778,4029373.8
69142,16,0,0,63,2005,1,8568,340,6916927.5
80596,84,0,1,74,1999,0,2388,984,8065721.9
54473,9,1,0,40,2015,0,4560,835,5452279.5
51271,33,1,1,90,1993,0,5684,686,5139928.3
14809,58,0,1,28,2015,0,5452,823,1486480.5
59144,53,1,1,36,2020,1,5313,130,5922786.0
7791,21,1,0,17,1998,0,5524,780,785517.8
54266,54,0,0,5,1997,1,9620,601,5427669.7
59547,97,0,1,84,2016,0,2680,946,5967994.6
32813,92,1,1,3,1990,0,9189,618,3286268.0
34154,100,0,0,89,1998,1,308,538,3423970.8
50093,28,0,1,52,2001,0,9193,413,5014755.1
57133,23,1,1,5,2019,0,4136,469,5718350.9
72829,91,0,0,63,2020,0,7696,417,7287180.0
44461,91,1,1,24,2015,0,6427,532,4454468.5
81789,84,1,0,28,1995,1,2452,780,8184845.5
87821,14,1,0,59,2004,1,3079,776,8788809.4
38704,27,1,1,65,1998,1,4998,960,3882049.8
50478,34,0,0,11,2015,0,5532,711,5048822.5
72170,33,0,1,86,2020,0,1139,627,7229974.0
42770,9,0,1,42,2002,1,2424,896,4281356.2
2226,73,1,0,4,2000,1,4784,711,224310.0
73741,14,0,1,36,2007,0,5012,314,7377791.7
55785,82,1,0,91,2010,1,1954,632,5590650.0
53812,56,0,1,61,1999,1,4090,976,5390255.9
70492,3,0,0,48,2019,1,7131,676,7054127.9
70577,22,0,1,88,2005,0,8860,128,7064452.5
37879,52,1,1,95,2004,1,3443,851,3804577.4
36559,78,0,0,47,2007,0,3961,325,3658559.7
97087,98,1,0,38,2008,1,6678,719,9716102.8
62816,59,1,1,56,2010,1,7894,116,6295641.0
54843,45,0,0,16,2015,1,8934,703,5486701.5
